Date,Tmax,Tmin,precip,GDD_Formula,GDD,AGDD,Tmax_7days_Avg,Tmin_7days_Avg,Prcp_7days_Avg,Prcp_days_Max,Year,Month,Day,Peak,DOY,Stage,Stage_1,Stage_2,Stage_3,Stage_4,Stage_5
8/21/1980,24.071981,21.648602,0.10225658,19.0426915,19.0426915,2860.934489,26.36234586,20.14062886,3.032216234,7.8125925,1980,8,21,0,234,,0,0,0,0,0
8/22/1980,24.807383,16.65166,0,16.9119215,16.9119215,2877.84641,25.89056671,19.17223486,2.073823805,7.8125925,1980,8,22,0,235,,0,0,0,0,0
8/23/1980,28.329798,18.741943,0.23116788,19.7182705,19.7182705,2897.564681,26.18929729,18.87032029,1.438295074,7.8125925,1980,8,23,0,236,,0,0,0,0,0
8/24/1980,31.276562,17.797064,0.14670041,20.719213,20.719213,2918.283894,26.74995757,19.22717443,1.459252275,7.8125925,1980,8,24,0,237,,0,0,0,0,0
8/25/1980,32.191067,18.16214,0,21.3590035,21.3590035,2939.642897,27.95511557,19.18618229,0.343167632,1.8815958,1980,8,25,0,238,,0,0,0,0,0
8/26/1980,32.841137,18.153772,0,21.6798545,21.6798545,2961.322752,28.81013643,18.82902329,0.074368232,0.23116788,1980,8,26,0,239,,0,0,0,0,0
8/27/1980,34.151295,18.652363,0.031921297,22.584229,22.584229,2983.906981,29.66703186,18.54393486,0.073149452,0.23116788,1980,8,27,0,240,,0,0,0,0,0
8/28/1980,34.1461,19.79041,0,23.150655,23.150655,3007.057636,31.10619171,18.27847886,0.05854137,0.23116788,1980,8,28,0,241,,0,0,0,0,0
8/29/1980,34.1367,21.055216,0,23.778358,23.778358,3030.835994,32.43895129,18.90755829,0.05854137,0.23116788,1980,8,29,0,242,,0,0,0,0,0
8/30/1980,34.159103,21.835783,0,24.179843,24.179843,3055.015837,33.27170914,19.34953543,0.025517387,0.14670041,1980,8,30,0,243,,0,0,0,0,0
8/31/1980,34.229397,23.646597,0.031611245,25.120397,25.120397,3080.136234,33.69354271,20.185183,0.009076077,0.031921297,1980,8,31,0,244,,0,0,0,0,0
9/1/1980,36.253834,21.50271,0,25.060672,25.060672,3105.196906,34.273938,20.66240729,0.009076077,0.031921297,1980,9,1,0,245,,0,0,0,0,0
9/2/1980,35.996925,22.85737,0.37170184,25.6095475,25.6095475,3130.806453,34.72476486,21.33434986,0.06217634,0.37170184,1980,9,2,0,246,,0,0,0,0,0
9/3/1980,31.42981,23.106567,0.21145411,23.4505885,23.4505885,3154.257042,34.33598129,21.97066471,0.087823885,0.37170184,1980,9,3,0,247,,0,0,0,0,0
9/4/1980,32.167553,21.090963,0,22.811658,22.811658,3177.0687,34.05333171,22.156458,0.087823885,0.37170184,1980,9,4,0,248,,0,0,0,0,0
9/5/1980,31.478802,22.87923,1.47579,23.361416,23.361416,3200.430116,33.673632,22.41703143,0.298651028,1.47579,1980,9,5,0,249,,0,0,0,0,0
9/6/1980,32.23793,20.600344,0.27684444,22.601537,22.601537,3223.031653,33.39917871,22.24054014,0.338200234,1.47579,1980,9,6,0,250,,0,0,0,0,0
9/7/1980,29.29998,20.98941,1.1185826,21.327095,21.327095,3244.358748,32.69497629,21.860942,0.493481856,1.47579,1980,9,7,0,251,,0,0,0,0,0
9/8/1980,29.256262,17.707209,0,19.6641355,19.6641355,3264.022883,31.69532314,21.31872757,0.493481856,1.47579,1980,9,8,0,252,,0,0,0,0,0
9/9/1980,31.783333,15.733033,0,19.940583,19.940583,3283.963466,31.09338143,20.30096514,0.440381593,1.47579,1980,9,9,0,253,,0,0,0,0,0
9/10/1980,30.208792,18.248632,6.8332357,20.411112,20.411112,3304.374578,30.91895029,19.60697443,1.386350391,6.8332357,1980,9,10,0,254,,0,0,0,0,0
9/11/1980,27.266476,13.65629,0,16.643783,16.643783,3321.018361,30.21879643,18.54487829,1.386350391,6.8332357,1980,9,11,0,255,,0,0,0,0,0
9/12/1980,30.386438,13.502939,0,18.1270885,18.1270885,3339.14545,30.06274443,17.20540814,1.175523249,6.8332357,1980,9,12,0,256,,0,0,0,0,0
9/13/1980,31.832932,15.306689,0,19.7522105,19.7522105,3358.89766,30.00488757,16.44917171,1.135974043,6.8332357,1980,9,13,0,257,,0,0,0,0,0
9/14/1980,32.092373,18.227957,2.3017707,21.342565,21.342565,3380.240225,30.40380086,16.05467843,1.305000914,6.8332357,1980,9,14,0,258,,0,0,0,0,0
9/15/1980,28.699533,21.45735,0.658441,21.2608415,21.2608415,3401.501067,30.32426814,16.59041286,1.399063914,6.8332357,1980,9,15,0,259,,0,0,0,0,0
9/16/1980,23.93147,14.69429,0,15.49528,15.49528,3416.996347,29.20257343,16.442021,1.399063914,6.8332357,1980,9,16,0,260,,0,0,0,0,0
9/17/1980,30.724913,21.183878,1.3419482,22.1367955,22.1367955,3439.133142,29.276305,16.86134186,0.614594271,2.3017707,1980,9,17,0,261,,0,0,0,0,0
9/18/1980,26.777676,21.552193,4.337138,20.3473345,20.3473345,3459.480477,29.20647643,17.989328,1.234185414,4.337138,1980,9,18,0,262,,0,0,0,0,0
9/19/1980,27.310673,17.772768,0.03413834,18.7241205,18.7241205,3478.204597,28.76708143,18.59930357,1.23906232,4.337138,1980,9,19,0,263,,0,0,0,0,0
9/20/1980,29.037458,16.558619,0,18.9804385,18.9804385,3497.185036,28.367728,18.77815071,1.23906232,4.337138,1980,9,20,0,264,,0,0,0,0,0
9/21/1980,30.784615,20.750286,0.8956712,21.9498505,21.9498505,3519.134886,28.18090543,19.13848343,1.038190963,4.337138,1980,9,21,0,265,,0,0,0,0,0
9/22/1980,32.977547,21.290304,0.24789152,23.3163255,23.3163255,3542.451212,28.79205029,19.11461971,0.979541037,4.337138,1980,9,22,0,266,,0,0,0,0,0
9/23/1980,30.284313,23.129807,0.41342705,22.88946,22.88946,3565.340672,29.69959929,20.31969357,1.038602044,4.337138,1980,9,23,0,267,,0,0,0,0,0
9/24/1980,21.654158,18.148645,5.224675,16.0838015,16.0838015,3581.424473,28.40377714,19.88608886,1.593277301,5.224675,1980,9,24,0,268,,0,0,0,0,0
9/25/1980,22.035427,19.06713,15.364308,16.7336785,16.7336785,3598.158152,27.726313,19.53107986,3.168587301,15.364308,1980,9,25,0,269,,0,0,0,0,0
9/26/1980,23.65392,18.100088,0.80446136,17.059404,17.059404,3615.217556,27.20391971,19.57783986,3.278633447,15.364308,1980,9,26,0,270,,0,0,0,0,0
9/27/1980,21.333765,9.054957,0,11.376761,11.376761,3626.594317,26.10339214,18.50588814,3.278633447,15.364308,1980,9,27,0,271,,0,0,0,0,0
9/28/1980,23.516586,7.6177945,0,11.74959025,11.74959025,3638.343907,25.06510229,16.62981793,3.150680419,15.364308,1980,9,28,0,272,,0,0,0,0,0
9/29/1980,23.9039,9.131265,0.022583382,12.6999825,12.6999825,3651.043889,23.768867,14.89281236,3.118493542,15.364308,1980,9,29,0,273,,0,0,0,0,0
9/30/1980,21.967596,13.560085,0.11511506,13.9462405,13.9462405,3664.99013,22.58076457,13.52570921,3.075877543,15.364308,1980,9,30,0,274,,0,0,0,0,0
10/1/1980,24.797104,15.499618,0.2617818,16.330761,16.330761,3681.320891,23.02975686,13.14727679,2.3668928,15.364308,1980,10,1,0,275,,0,0,0,0,0
10/2/1980,27.223383,17.422829,1.3574482,18.505506,18.505506,3699.826397,23.77089343,12.91237664,0.365912829,1.3574482,1980,10,2,0,276,,0,0,0,0,0
10/3/1980,15.496226,13.315228,7.1618853,10.588127,10.588127,3710.414524,22.60550857,12.22882521,1.274116249,7.1618853,1980,10,3,0,277,,0,0,0,0,0
10/4/1980,18.993263,10.330618,0.80337703,10.8443405,10.8443405,3721.258864,22.27115114,12.4110625,1.388884396,7.1618853,1980,10,4,0,278,,0,0,0,0,0
10/5/1980,17.920889,10.594056,0,10.4398725,10.4398725,3731.698737,21.47176586,12.83624271,1.388884396,7.1618853,1980,10,5,0,279,,0,0,0,0,0
10/6/1980,18.153393,9.223298,0.057570823,9.8707455,9.8707455,3741.569482,20.65026486,12.84939029,1.393882602,7.1618853,1980,10,6,0,280,,0,0,0,0,0
10/7/1980,19.589369,5.5815377,0,8.76785335,8.76785335,3750.337336,20.31051814,11.70959781,1.377437593,7.1618853,1980,10,7,0,281,,0,0,0,0,0
10/8/1980,22.838737,6.6350574,0,10.9192972,10.9192972,3761.256633,20.03075143,10.44323201,1.340040193,7.1618853,1980,10,8,0,282,,0,0,0,0,0
10/9/1980,28.461056,10.764092,0.09780082,15.794974,15.794974,3777.051607,20.20756186,9.491983871,1.160090568,7.1618853,1980,10,9,0,283,,0,0,0,0,0
10/10/1980,15.602026,13.789908,0.26507697,10.878367,10.878367,3787.929974,20.22267614,9.5597953,0.174832235,0.80337703,1980,10,10,0,284,,0,0,0,0,0
10/11/1980,23.837267,11.060591,1.3414557,13.631329,13.631329,3801.561303,20.91467671,9.664077157,0.251700616,1.3414557,1980,10,11,0,285,,0,0,0,0,0
10/12/1980,16.691683,8.09846,0.23981193,8.5774715,8.5774715,3810.138774,20.73907586,9.307563443,0.285959463,1.3414557,1980,10,12,0,286,,0,0,0,0,0
10/13/1980,15.091725,4.633487,0,6.045006,6.045006,3816.18378,20.30169471,8.651876157,0.27773506,1.3414557,1980,10,13,0,287,,0,0,0,0,0
10/14/1980,16.566261,1.548263,0,5.239662,3.8176,3820.00138,19.86982214,8.075694057,0.27773506,1.3414557,1980,10,14,0,288,,0,0,0,0,0
10/15/1980,22.877522,7.097405,0,11.1698635,11.1698635,3831.171244,19.87536286,8.141743714,0.27773506,1.3414557,1980,10,15,0,289,,0,0,0,0,0
10/16/1980,24.780996,9.418993,0,13.2823945,13.2823945,3844.453638,19.34964,7.949586714,0.263763514,1.3414557,1980,10,16,0,290,,0,0,0,0,0
10/17/1980,26.641043,10.846752,0,14.9262975,14.9262975,3859.379936,20.92664243,7.529135857,0.225895376,1.3414557,1980,10,17,0,291,,0,0,0,0,0
10/18/1980,25.86382,18.216928,3.3537133,18.222774,18.222774,3877.60271,21.21615,8.551469714,0.513360747,3.3537133,1980,10,18,0,292,,0,0,0,0,0
10/19/1980,23.12365,15.074823,5.117907,15.2816365,15.2816365,3892.884346,22.13500243,9.548093,1.210231471,5.117907,1980,10,19,0,293,,0,0,0,0,0
10/20/1980,16.826283,7.064746,0.35291696,8.1279145,8.1279145,3901.012261,22.38279643,9.895415714,1.26064818,5.117907,1980,10,20,0,294,,0,0,0,0,0
10/21/1980,21.72778,7.5301595,0,10.81136975,10.81136975,3911.823631,23.12015629,10.74997236,1.26064818,5.117907,1980,10,21,0,295,,0,0,0,0,0
10/22/1980,20.109343,6.840845,0,9.657494,9.657494,3921.481125,22.72470214,10.71332093,1.26064818,5.117907,1980,10,22,0,296,,0,0,0,0,0
10/23/1980,12.758082,5.433758,0,5.27832,5.27832,3926.759445,21.007143,10.14400164,1.26064818,5.117907,1980,10,23,0,297,,0,0,0,0,0
10/24/1980,15.742016,4.4053173,0.10135092,6.25606665,6.25606665,3933.015511,19.45013914,9.223796686,1.275126883,5.117907,1980,10,24,0,298,,0,0,0,0,0
10/25/1980,15.546972,9.611955,40.32608,8.7618635,8.7618635,3941.777375,17.97630371,7.994514829,6.556893554,40.32608,1980,10,25,0,299,,0,0,0,0,0
10/26/1980,11.539373,5.568637,4.480874,4.736405,4.736405,3946.51378,16.321407,6.636488257,6.46588884,40.32608,1980,10,26,0,300,,0,0,0,0,0
10/27/1980,11.538746,2.1893044,0.024515096,3.0464252,3.8176,3950.33138,15.56604457,5.9399966,6.418974288,40.32608,1980,10,27,0,301,,0,0,0,0,0
10/28/1980,16.50771,8.418294,1.0813649,8.645402,8.645402,3958.976782,14.82032029,6.066872957,6.573454988,40.32608,1980,10,28,0,302,,0,0,0,0,0
10/29/1980,11.699799,5.8086505,0,4.93662475,4.93662475,3963.913407,13.61895686,5.9194166,6.573454988,40.32608,1980,10,29,0,303,,0,0,0,0,0
10/30/1980,12.73843,5.2379756,0,5.1706028,5.1706028,3969.084009,13.61614943,5.891447686,6.573454988,40.32608,1980,10,30,0,304,,0,0,0,0,0
10/31/1980,14.539265,0.18822093,0,3.546142965,3.8176,3972.901609,13.44432786,5.289005347,6.558976285,40.32608,1980,10,31,0,305,,0,0,0,0,0
11/1/1980,19.450392,4.443413,0,8.1293025,8.1293025,3981.030912,14.00195929,4.550642204,0.798107714,4.480874,1980,11,1,0,306,,0,0,0,0,0
11/2/1980,12.656561,3.0980887,0,4.05972485,3.8176,3984.848512,14.16155757,4.197706733,0.157982857,1.0813649,1980,11,2,0,307,,0,0,0,0,0
11/3/1980,15.056401,-0.98949695,0,3.215852025,3.8176,3988.666112,14.66407971,3.743592254,0.1544807,1.0813649,1980,11,3,0,308,,0,0,0,0,0
11/4/1980,13.21161,9.487207,7.131209,7.5318085,7.5318085,3996.19792,14.19320829,3.896294111,1.018744143,7.131209,1980,11,4,0,309,,0,0,0,0,0
11/5/1980,14.450798,6.343207,0.60127777,6.5794025,6.5794025,4002.777323,14.58620814,3.972659326,1.104640967,7.131209,1980,11,5,0,310,,0,0,0,0,0
11/6/1980,13.995689,2.341306,0,4.3508975,3.8176,4006.594923,14.76581657,3.558849383,1.104640967,7.131209,1980,11,6,0,311,,0,0,0,0,0
11/7/1980,19.914434,4.6220083,0.79909456,8.45062115,8.45062115,4015.045544,15.53369786,4.192247579,1.218797333,7.131209,1980,11,7,0,312,,0,0,0,0,0
11/8/1980,22.173378,12.435988,0,13.487083,13.487083,4028.532627,15.92269586,5.334044007,1.218797333,7.131209,1980,11,8,0,313,,0,0,0,0,0
11/9/1980,19.990496,6.4034147,3.057894,9.37935535,9.37935535,4037.911982,16.97040086,5.806233436,1.655639333,7.131209,1980,11,9,0,314,,0,0,0,0,0
11/10/1980,16.301865,6.2775965,0.6612272,7.47213075,7.47213075,4045.384113,17.14832429,6.844389643,1.750100361,7.131209,1980,11,10,0,315,,0,0,0,0,0
11/11/1980,10.297629,2.9910483,0,2.82673865,3.8176,4049.201713,16.73204129,5.916366971,0.731356219,3.057894,1980,11,11,0,316,,0,0,0,0,0
11/12/1980,11.169894,1.7747077,0,2.65470085,3.8176,4053.019313,16.26334071,5.263724214,0.645459394,3.057894,1980,11,12,0,317,,0,0,0,0,0
11/13/1980,15.599723,3.9492686,0,5.9568958,5.9568958,4058.976209,16.49248843,5.493433157,0.645459394,3.057894,1980,11,13,0,318,,0,0,0,0,0
11/14/1980,17.046436,5.745462,0,7.578349,7.578349,4066.554558,16.08277443,5.653926543,0.531303029,3.057894,1980,11,14,0,319,,0,0,0,0,0
11/15/1980,14.38917,10.122159,0.24729612,8.4380645,8.4380645,4074.992622,14.97074471,5.323379543,0.566631046,3.057894,1980,11,15,0,320,,0,0,0,0,0
11/16/1980,9.140729,2.5698307,1.5988467,2.03767985,3.8176,4078.810222,13.420778,4.775724686,0.358195717,1.5988467,1980,11,16,0,321,,0,0,0,0,0
11/17/1980,2.4771178,-4.357887,12.402487,-4.7579846,3.8176,4082.627822,11.44581411,3.2563699,2.035518546,12.402487,1980,11,17,0,322,,0,0,0,0,0
11/18/1980,3.1172924,1.050752,16.422247,-1.7335778,3.8176,4086.445422,10.42005174,2.979184714,4.381553831,16.422247,1980,11,18,0,323,,0,0,0,0,0
11/19/1980,7.6267962,-4.5547123,0,-2.28155805,3.8176,4090.263022,9.913894914,2.074981857,4.381553831,16.422247,1980,11,19,0,324,,0,0,0,0,0
11/20/1980,8.467402,-6.863292,0,-3.015545,3.8176,4094.080622,8.894991914,0.530330343,4.381553831,16.422247,1980,11,20,0,325,,0,0,0,0,0
11/21/1980,11.282352,-6.0403023,0,-1.19657515,3.8176,4097.898222,8.071551343,-1.153350271,4.381553831,16.422247,1980,11,21,0,326,,0,0,0,0,0
11/22/1980,11.333822,1.0448577,0,2.37173985,3.8176,4101.715822,7.635073057,-2.4501076,4.346225814,16.422247,1980,11,22,0,327,,0,0,0,0,0
11/23/1980,10.8554945,-2.7670867,1.5352201,0.2266039,3.8176,4105.533422,7.880039557,-3.212524371,4.3371363,16.422247,1980,11,23,0,328,,0,0,0,0,0
11/24/1980,8.833515,3.6837938,21.912413,2.4410544,3.8176,4109.351022,8.7880963,-2.063712829,5.695697157,21.912413,1980,11,24,0,329,,0,0,0,0,0
11/25/1980,10.835248,5.5018325,3.7174373,4.35094025,4.35094025,4113.701963,9.890661386,-1.427844186,3.880724343,21.912413,1980,11,25,0,330,,0,0,0,0,0
11/26/1980,8.296684,-0.17584027,0.038513344,0.242821865,3.8176,4117.519563,9.986359643,-0.802291039,3.886226249,21.912413,1980,11,26,0,331,,0,0,0,0,0
11/27/1980,7.6313677,1.4142985,3.5353692,0.7052331,3.8176,4121.337163,9.866926171,0.38022189,4.391278992,21.912413,1980,11,27,0,332,,0,0,0,0,0
11/28/1980,5.8059173,3.513786,6.052684,0.84225165,3.8176,4125.154763,9.084578357,1.745091647,5.255948135,21.912413,1980,11,28,0,333,,0,0,0,0,0
11/29/1980,7.3129463,0.6676875,0.05718998,0.1727169,3.8176,4128.972363,8.510167543,1.69121019,5.264118132,21.912413,1980,11,29,0,334,,0,0,0,0,0
11/30/1980,13.367246,2.5216389,0.20795497,4.12684245,3.8176,4132.789963,8.868989186,2.446742419,5.074508828,21.912413,1980,11,30,0,335,,0,0,0,0,0
12/1/1980,17.319744,4.5416937,0,7.11311885,7.11311885,4139.903082,10.08130761,2.569299547,1.944164113,6.052684,1980,12,1,0,336,,0,0,0,0,0
12/2/1980,18.621454,5.132192,0.35495585,8.059223,8.059223,4147.962305,11.19362276,2.516493761,1.463809621,6.052684,1980,12,2,0,337,,0,0,0,0,0
12/3/1980,6.1638336,2.350547,0.7342364,0.4395903,3.8176,4151.779905,10.88892984,2.877406229,1.563198629,6.052684,1980,12,3,0,338,,0,0,0,0,0
12/4/1980,6.2310095,-0.19403675,0,-0.799113625,3.8176,4155.597505,10.68887867,2.64764405,1.058145886,6.052684,1980,12,4,0,339,,0,0,0,0,0
12/5/1980,7.125196,-1.7429584,0,-1.1264812,3.8176,4159.415105,10.87734706,1.896680564,0.193476743,0.7342364,1980,12,5,0,340,,0,0,0,0,0
12/6/1980,13.60843,-0.84796757,0,2.562631215,3.8176,4163.232705,11.77670187,1.680158411,0.185306746,0.7342364,1980,12,6,0,341,,0,0,0,0,0
12/7/1980,16.7583,6.0701256,0,7.5966128,7.5966128,4170.829317,12.26113816,2.187085083,0.155598893,0.7342364,1980,12,7,0,342,,0,0,0,0,0
12/8/1980,18.925327,6.5206347,0,8.90538085,8.90538085,4179.734698,12.49050716,2.46979094,0.155598893,0.7342364,1980,12,8,0,343,,0,0,0,0,0
12/9/1980,16.065424,12.624165,4.225581,10.5271945,10.5271945,4190.261893,12.12536001,3.540072797,0.708545343,4.225581,1980,12,9,0,344,,0,0,0,0,0
12/10/1980,8.564544,6.7756863,0.43162242,3.85251515,3.85251515,4194.114408,12.46831864,4.172235554,0.665314774,4.225581,1980,12,10,0,345,,0,0,0,0,0
12/11/1980,4.151269,-1.3755691,0.025927097,-2.42975005,3.8176,4197.932008,12.17121286,4.003445219,0.669018645,4.225581,1980,12,11,0,346,,0,0,0,0,0
12/12/1980,8.649215,-1.0627292,0,-0.0243571,3.8176,4201.749608,12.38892986,4.100620819,0.669018645,4.225581,1980,12,12,0,347,,0,0,0,0,0
12/13/1980,13.052492,3.267115,0,4.3422035,3.8176,4205.567208,12.30951014,4.688489757,0.669018645,4.225581,1980,12,13,0,348,,0,0,0,0,0
12/14/1980,10.2446,-3.4175794,0,-0.4040897,3.8176,4209.384808,11.37898157,3.333103329,0.669018645,4.225581,1980,12,14,0,349,,0,0,0,0,0
12/15/1980,1.9283576,-2.7380576,0,-4.22245,3.8176,4213.202408,8.950843086,2.010433,0.669018645,4.225581,1980,12,15,0,350,,0,0,0,0,0
12/16/1980,5.4724145,1.1498917,0.552081,-0.5064469,3.8176,4217.020008,7.437556014,0.3712511,0.144232931,0.552081,1980,12,16,0,351,,0,0,0,0,0
12/17/1980,3.054632,-5.270126,0.056702387,-4.925347,3.8176,4220.837608,6.650425729,-1.349579229,0.090672926,0.552081,1980,12,17,0,352,,0,0,0,0,0
12/18/1980,5.3254414,-8.222055,0,-5.2659068,3.8176,4224.655208,6.818164643,-2.327648643,0.086969055,0.552081,1980,12,18,0,353,,0,0,0,0,0
12/19/1980,8.755313,1.0077692,0,1.0639411,3.8176,4228.472808,6.8333215,-2.031863157,0.086969055,0.552081,1980,12,19,0,354,,0,0,0,0,0
12/20/1980,-4.388861,-8.556373,0,-10.290217,3.8176,4232.290408,4.341699643,-3.720932871,0.086969055,0.552081,1980,12,20,0,355,,0,0,0,0,0
12/21/1980,-1.4314837,-11.286932,0,-10.17680785,3.8176,4236.108008,2.673687686,-4.8451261,0.086969055,0.552081,1980,12,21,0,356,,0,0,0,0,0
12/22/1980,-0.864153,-12.312344,0.023288053,-10.4058485,3.8176,4239.925608,2.2747576,-6.2128813,0.09029592,0.552081,1980,12,22,0,357,,0,0,0,0,0
12/23/1980,1.7733524,-7.490109,3.399989,-6.6759783,3.8176,4243.743208,1.746320157,-7.447167114,0.49713992,3.399989,1980,12,23,0,358,,0,0,0,0,0
12/24/1980,1.4315104,-4.6403656,7.084185,-5.4220276,3.8176,4247.560808,1.514445643,-7.357201343,1.501066008,7.084185,1980,12,24,0,359,,0,0,0,0,0
12/25/1980,-6.1746325,-10.595571,0.3055355,-12.20270175,3.8176,4251.378408,-0.128422057,-7.696275057,1.544713936,7.084185,1980,12,25,0,360,,0,0,0,0,0
12/26/1980,-2.731214,-13.956986,0.17067906,-12.1617,3.8176,4255.196008,-1.769354486,-9.834097229,1.569096659,7.084185,1980,12,26,0,361,,0,0,0,0,0
12/27/1980,0.56857634,-8.765303,0.026169186,-7.91596333,3.8176,4259.013608,-1.061149151,-9.863944371,1.572835114,7.084185,1980,12,27,0,362,,0,0,0,0,0
12/28/1980,2.8719215,-0.20211177,0.27181104,-2.482695135,3.8176,4262.831208,-0.44637698,-8.280398624,1.611665263,7.084185,1980,12,28,0,363,,0,0,0,0,0
12/29/1980,8.494345,2.5523067,0.18096963,1.70572585,3.8176,4266.648808,0.890551306,-6.156877096,1.634191202,7.084185,1980,12,29,0,364,,0,0,0,0,0
12/30/1980,8.746944,3.058527,0,2.0851355,3.8176,4270.466408,1.886778677,-4.649929096,1.148478488,7.084185,1980,12,30,0,365,,0,0,0,0,0
12/31/1980,-0.5815398,-6.830558,0.9434373,-7.5236489,3.8176,4274.284008,1.599200077,-4.962813724,0.271228817,0.9434373,1980,12,31,0,366,,0,0,0,0,0
1/3/1981,3.4501572,-7.687535,0,-5.9362889,3.8176,3.8176,2.974170034,-4.54738001,0.227580888,0.9434373,1981,1,3,0,1,,0,0,0,0,0
1/4/1981,-7.9403133,-10.431434,0,-13.00347365,3.8176,7.6352,2.230012991,-4.043729724,0.203198165,0.9434373,1981,1,4,0,2,,0,0,0,0,0
1/5/1981,-3.5290916,-12.136209,0,-11.6502503,3.8176,11.4528,1.644631857,-4.525287724,0.19945971,0.9434373,1981,1,5,0,3,,0,0,0,0,0
1/6/1981,-0.039122436,-12.1540985,0,-9.914210468,3.8176,15.2704,1.228768438,-6.2327144,0.160629561,0.9434373,1981,1,6,0,4,,0,0,0,0,0
1/7/1981,3.1242301,-4.1573195,0.63118726,-4.3341447,3.8176,19.088,0.461609166,-7.191232429,0.224946366,0.9434373,1981,1,7,0,5,,0,0,0,0,0
1/8/1981,-3.9225812,-10.824866,0,-11.1913236,3.8176,22.9056,-1.348323005,-9.174574286,0.224946366,0.9434373,1981,1,8,0,6,,0,0,0,0,0
1/9/1981,-1.6593617,-13.943202,0,-11.61888185,3.8176,26.7232,-1.502297562,-10.19066629,0.090169609,0.63118726,1981,1,9,0,7,,0,0,0,0,0
1/10/1981,-2.6409128,-8.062468,0,-9.1692904,3.8176,30.5408,-2.372450419,-10.24422814,0.090169609,0.63118726,1981,1,10,0,8,,0,0,0,0,0
1/11/1981,-3.585011,-10.217571,0,-10.718891,3.8176,34.3584,-1.750264377,-10.21367629,0.090169609,0.63118726,1981,1,11,0,9,,0,0,0,0,0
1/12/1981,-6.0519795,-13.520407,0,-13.60379325,3.8176,38.176,-2.110676934,-10.41141886,0.090169609,0.63118726,1981,1,12,0,10,,0,0,0,0,0
1/13/1981,-4.862579,-16.166237,0,-14.332008,3.8176,41.9936,-2.799742157,-10.9845815,0.090169609,0.63118726,1981,1,13,0,11,,0,0,0,0,0
1/14/1981,1.1446671,-7.737713,0,-7.11412295,3.8176,45.8112,-3.082536871,-11.49606629,0,0,1981,1,14,0,12,,0,0,0,0,0
1/15/1981,1.6935233,-6.595383,2.517038,-6.26852985,3.8176,49.6288,-2.280236229,-10.89185443,0.359576857,2.517038,1981,1,15,0,13,,0,0,0,0,0
1/16/1981,3.91799,-2.132325,0.07273026,-2.9247675,3.8176,53.4464,-1.4834717,-9.204586286,0.369966894,2.517038,1981,1,16,0,14,,0,0,0,0,0
1/17/1981,-0.29968962,-4.4897113,0,-6.21230046,3.8176,57.264,-1.149011246,-8.694192471,0.369966894,2.517038,1981,1,17,0,15,,0,0,0,0,0
1/18/1981,3.9696324,-10.440521,0,-7.0530443,3.8176,61.0816,-0.069776474,-8.726042471,0.369966894,2.517038,1981,1,18,0,16,,0,0,0,0,0
1/19/1981,10.80344,-5.049947,0,-0.9408535,3.8176,64.8992,2.338140597,-7.515976757,0.369966894,2.517038,1981,1,19,0,17,,0,0,0,0,0
1/20/1981,11.579824,0.3133867,0,2.12900535,3.8176,68.7168,4.687055311,-5.1617448,0.369966894,2.517038,1981,1,20,0,18,,0,0,0,0,0
1/21/1981,6.6116724,1.8515886,1.8995405,0.4140305,3.8176,72.5344,5.468056069,-3.791844571,0.641329823,2.517038,1981,1,21,0,19,,0,0,0,0,0
1/22/1981,9.589295,-4.401485,0.027597254,-1.223695,3.8176,76.352,6.596023454,-3.478430571,0.285695431,1.8995405,1981,1,22,0,20,,0,0,0,0,0
1/23/1981,6.7747936,2.0691178,0,0.6043557,3.8176,80.1696,7.004138254,-2.878224457,0.275305393,1.8995405,1981,1,23,0,21,,0,0,0,0,0
